dataset_key,dataset,repeat,seed,metric,candidate_order_json,validation_scores_json,midranks_json,tie_correction_T,tied_group_count,largest_tie_size,deterministic_selection_order,selected_candidate,selection_tie_break
coil_2000,coil_2000(6.0%),5,47,MCC_best,"[""logreg_C0.1"", ""logreg_C1.0"", ""logreg_C10.0"", ""hgb_d3"", ""hgb_d6""]","[0.23649461452720072, 0.2227097845514397, 0.233176803590648, 0.24781834748917894, 0.18035394648959996]","[2.0, 4.0, 3.0, 1.0, 5.0]",0.0,0,1,hgb_d3>logreg_C0.1>logreg_C10.0>logreg_C1.0>hgb_d6,hgb_d3,candidate_declaration_order_only_for_exact_score_ties
coil_2000,coil_2000(6.0%),5,47,F1_best,"[""logreg_C0.1"", ""logreg_C1.0"", ""logreg_C10.0"", ""hgb_d3"", ""hgb_d6""]","[0.2865853658536585, 0.2691292875989446, 0.2736842105263158, 0.27303754266211605, 0.20098846787479407]","[1.0, 4.0, 2.0, 3.0, 5.0]",0.0,0,1,logreg_C0.1>logreg_C10.0>hgb_d3>logreg_C1.0>hgb_d6,logreg_C0.1,candidate_declaration_order_only_for_exact_score_ties
coil_2000,coil_2000(6.0%),5,47,AUPRC,"[""logreg_C0.1"", ""logreg_C1.0"", ""logreg_C10.0"", ""hgb_d3"", ""hgb_d6""]","[0.2015852087058812, 0.1993303625467116, 0.17807632351929503, 0.1623914993207389, 0.12144552938835328]","[1.0, 2.0, 3.0, 4.0, 5.0]",0.0,0,1,logreg_C0.1>logreg_C1.0>logreg_C10.0>hgb_d3>hgb_d6,logreg_C0.1,candidate_declaration_order_only_for_exact_score_ties
coil_2000,coil_2000(6.0%),5,47,AUROC,"[""logreg_C0.1"", ""logreg_C1.0"", ""logreg_C10.0"", ""hgb_d3"", ""hgb_d6""]","[0.7631801537506157, 0.7568613175157213, 0.7519700635987924, 0.7545450652048225, 0.7191677908877421]","[1.0, 2.0, 4.0, 3.0, 5.0]",0.0,0,1,logreg_C0.1>logreg_C1.0>hgb_d3>logreg_C10.0>hgb_d6,logreg_C0.1,candidate_declaration_order_only_for_exact_score_ties
coil_2000,coil_2000(6.0%),5,47,Brier_neg,"[""logreg_C0.1"", ""logreg_C1.0"", ""logreg_C10.0"", ""hgb_d3"", ""hgb_d6""]","[-0.05305150659243741, -0.053520090898540026, -0.053778262224588834, -0.05400361907748568, -0.05493045050305598]","[1.0, 2.0, 3.0, 4.0, 5.0]",0.0,0,1,logreg_C0.1>logreg_C1.0>logreg_C10.0>hgb_d3>hgb_d6,logreg_C0.1,candidate_declaration_order_only_for_exact_score_ties
coil_2000,coil_2000(6.0%),5,47,MCC_05,"[""logreg_C0.1"", ""logreg_C1.0"", ""logreg_C10.0"", ""hgb_d3"", ""hgb_d6""]","[0.10767679164249513, 0.10767679164249513, 0.09366523640259088, 0.0, 0.0]","[1.5, 1.5, 3.0, 4.5, 4.5]",12.0,2,2,logreg_C0.1>logreg_C1.0>logreg_C10.0>hgb_d3>hgb_d6,logreg_C0.1,candidate_declaration_order_only_for_exact_score_ties
coil_2000,coil_2000(6.0%),6,48,SoftMCC,"[""logreg_C0.1"", ""logreg_C1.0"", ""logreg_C10.0"", ""hgb_d3"", ""hgb_d6""]","[0.03997735801852519, 0.03838637273560628, 0.03493497699552721, 0.04294381843951238, 0.029598339497934927]","[2.0, 3.0, 4.0, 1.0, 5.0]",0.0,0,1,hgb_d3>logreg_C0.1>logreg_C1.0>logreg_C10.0>hgb_d6,hgb_d3,candidate_declaration_order_only_for_exact_score_ties
coil_2000,coil_2000(6.0%),6,48,MCC_best,"[""logreg_C0.1"", ""logreg_C1.0"", ""logreg_C10.0"", ""hgb_d3"", ""hgb_d6""]","[0.19815406223704768, 0.19962138721908657, 0.19064621130778173, 0.19239653467936307, 0.1541868148662449]","[2.0, 1.0, 4.0, 3.0, 5.0]",0.0,0,1,logreg_C1.0>logreg_C0.1>hgb_d3>logreg_C10.0>hgb_d6,logreg_C1.0,candidate_declaration_order_only_for_exact_score_ties
coil_2000,coil_2000(6.0%),6,48,F1_best,"[""logreg_C0.1"", ""logreg_C1.0"", ""logreg_C10.0"", ""hgb_d3"", ""hgb_d6""]","[0.24279835390946503, 0.2401500938086304, 0.23391812865497075, 0.23668639053254437, 0.2079002079002079]","[1.0, 2.0, 4.0, 3.0, 5.0]",0.0,0,1,logreg_C0.1>logreg_C1.0>hgb_d3>logreg_C10.0>hgb_d6,logreg_C0.1,candidate_declaration_order_only_for_exact_score_ties
coil_2000,coil_2000(6.0%),6,48,AUPRC,"[""logreg_C0.1"", ""logreg_C1.0"", ""logreg_C10.0"", ""hgb_d3"", ""hgb_d6""]","[0.12751586447023003, 0.12539690120432245, 0.11972987592823245, 0.14344320113711553, 0.12638471259997708]","[2.0, 4.0, 5.0, 1.0, 3.0]",0.0,0,1,hgb_d3>logreg_C0.1>hgb_d6>logreg_C1.0>logreg_C10.0,hgb_d3,candidate_declaration_order_only_for_exact_score_ties
coil_2000,coil_2000(6.0%),6,48,AUROC,"[""logreg_C0.1"", ""logreg_C1.0"", ""logreg_C10.0"", ""hgb_d3"", ""hgb_d6""]","[0.7097879395915792, 0.6985759928983056, 0.6877858927189293, 0.7178213645084021, 0.6914467868134448]","[2.0, 3.0, 5.0, 1.0, 4.0]",0.0,0,1,hgb_d3>logreg_C0.1>logreg_C1.0>hgb_d6>logreg_C10.0,hgb_d3,candidate_declaration_order_only_for_exact_score_ties
coil_2000,coil_2000(6.0%),6,48,Brier_neg,"[""logreg_C0.1"", ""logreg_C1.0"", ""logreg_C10.0"", ""hgb_d3"", ""hgb_d6""]","[-0.053954529516264976, -0.054152258266839844, -0.05427978075008893, -0.053602445201826984, -0.05410116550184523]","[2.0, 4.0, 5.0, 1.0, 3.0]",0.0,0,1,hgb_d3>logreg_C0.1>hgb_d6>logreg_C1.0>logreg_C10.0,hgb_d3,candidate_declaration_order_only_for_exact_score_ties
coil_2000,coil_2000(6.0%),6,48,MCC_05,"[""logreg_C0.1"", ""logreg_C1.0"", ""logreg_C10.0"", ""hgb_d3"", ""hgb_d6""]","[0.0, 0.0, 0.0, 0.0, 0.0]","[3.0, 3.0, 3.0, 3.0, 3.0]",120.0,1,5,logreg_C0.1>logreg_C1.0>logreg_C10.0>hgb_d3>hgb_d6,logreg_C0.1,candidate_declaration_order_only_for_exact_score_ties
coil_2000,coil_2000(6.0%),7,49,SoftMCC,"[""logreg_C0.1"", ""logreg_C1.0"", ""logreg_C10.0"", ""hgb_d3"", ""hgb_d6""]","[0.04370635044997802, 0.04631636959511578, 0.04326304250890764, 0.04310174385537629, 0.029880361657741075]","[2.0, 1.0, 3.0, 4.0, 5.0]",0.0,0,1,logreg_C1.0>logreg_C0.1>logreg_C10.0>hgb_d3>hgb_d6,logreg_C1.0,candidate_declaration_order_only_for_exact_score_ties
coil_2000,coil_2000(6.0%),7,49,MCC_best,"[""logreg_C0.1"", ""logreg_C1.0"", ""logreg_C10.0"", ""hgb_d3"", ""hgb_d6""]","[0.21803695067386836, 0.22185685543875278, 0.21029978508601027, 0.16297436981115387, 0.15780696168447894]","[2.0, 1.0, 3.0, 4.0, 5.0]",0.0,0,1,logreg_C1.0>logreg_C0.1>logreg_C10.0>hgb_d3>hgb_d6,logreg_C1.0,candidate_declaration_order_only_for_exact_score_ties
coil_2000,coil_2000(6.0%),7,49,F1_best,"[""logreg_C0.1"", ""logreg_C1.0"", ""logreg_C10.0"", ""hgb_d3"", ""hgb_d6""]","[0.26666666666666666, 0.2669683257918552, 0.2559652928416486, 0.21768707482993196, 0.2]","[2.0, 1.0, 3.0, 4.0, 5.0]",0.0,0,1,logreg_C1.0>logreg_C0.1>logreg_C10.0>hgb_d3>hgb_d6,logreg_C1.0,candidate_declaration_order_only_for_exact_score_ties
coil_2000,coil_2000(6.0%),7,49,AUPRC,"[""logreg_C0.1"", ""logreg_C1.0"", ""logreg_C10.0"", ""hgb_d3"", ""hgb_d6""]","[0.14989986920102627, 0.15784229963358865, 0.1550162370710177, 0.14470120468122685, 0.1255841107647968]","[3.0, 1.0, 2.0, 4.0, 5.0]",0.0,0,1,logreg_C1.0>logreg_C10.0>logreg_C0.1>hgb_d3>hgb_d6,logreg_C1.0,candidate_declaration_order_only_for_exact_score_ties
coil_2000,coil_2000(6.0%),7,49,AUROC,"[""logreg_C0.1"", ""logreg_C1.0"", ""logreg_C10.0"", ""hgb_d3"", ""hgb_d6""]","[0.7367194060193574, 0.7390764720614016, 0.7383785595380151, 0.7085377351541668, 0.704521515593465]","[3.0, 1.0, 2.0, 4.0, 5.0]",0.0,0,1,logreg_C1.0>logreg_C10.0>logreg_C0.1>hgb_d3>hgb_d6,logreg_C1.0,candidate_declaration_order_only_for_exact_score_ties
coil_2000,coil_2000(6.0%),7,49,Brier_neg,"[""logreg_C0.1"", ""logreg_C1.0"", ""logreg_C10.0"", ""hgb_d3"", ""hgb_d6""]","[-0.0545388345599733, -0.054241595982329915, -0.054330157588936195, -0.05471436089974359, -0.055104365856959645]","[3.0, 1.0, 2.0, 4.0, 5.0]",0.0,0,1,logreg_C1.0>logreg_C10.0>logreg_C0.1>hgb_d3>hgb_d6,logreg_C1.0,candidate_declaration_order_only_for_exact_score_ties
coil_2000,coil_2000(6.0%),7,49,MCC_05,"[""logreg_C0.1"", ""logreg_C1.0"", ""logreg_C10.0"", ""hgb_d3"", ""hgb_d6""]","[0.03409650028727893, 0.028079673571461485, 0.06828006954787037, 0.06828006954787037, 0.0]","[3.0, 4.0, 1.5, 1.5, 5.0]",6.0,1,2,logreg_C10.0>hgb_d3>logreg_C0.1>logreg_C1.0>hgb_d6,logreg_C10.0,candidate_declaration_order_only_for_exact_score_ties
coil_2000,coil_2000(6.0%),8,50,SoftMCC,"[""logreg_C0.1"", ""logreg_C1.0"", ""logreg_C10.0"", ""hgb_d3"", ""hgb_d6""]","[0.037348763692825575, 0.03377290897739604, 0.031423391478799904, 0.03668517245822378, 0.02964359136200698]","[1.0, 3.0, 4.0, 2.0, 5.0]",0.0,0,1,logreg_C0.1>hgb_d3>logreg_C1.0>logreg_C10.0>hgb_d6,logreg_C0.1,candidate_declaration_order_only_for_exact_score_ties
coil_2000,coil_2000(6.0%),8,50,MCC_best,"[""logreg_C0.1"", ""logreg_C1.0"", ""logreg_C10.0"", ""hgb_d3"", ""hgb_d6""]","[0.18337537519999303, 0.19611703777267098, 0.19342974234706764, 0.19179748878616798, 0.1635470575632055]","[4.0, 1.0, 2.0, 3.0, 5.0]",0.0,0,1,logreg_C1.0>logreg_C10.0>hgb_d3>logreg_C0.1>hgb_d6,logreg_C1.0,candidate_declaration_order_only_for_exact_score_ties
coil_2000,coil_2000(6.0%),8,50,F1_best,"[""logreg_C0.1"", ""logreg_C1.0"", ""logreg_C10.0"", ""hgb_d3"", ""hgb_d6""]","[0.23265306122448978, 0.23972602739726026, 0.2332155477031802, 0.23062381852551986, 0.21314387211367672]","[3.0, 1.0, 2.0, 4.0, 5.0]",0.0,0,1,logreg_C1.0>logreg_C10.0>logreg_C0.1>hgb_d3>hgb_d6,logreg_C1.0,candidate_declaration_order_only_for_exact_score_ties
coil_2000,coil_2000(6.0%),8,50,AUPRC,"[""logreg_C0.1"", ""logreg_C1.0"", ""logreg_C10.0"", ""hgb_d3"", ""hgb_d6""]","[0.1412930701211281, 0.14154329295548979, 0.13686282185639534, 0.12990044366943632, 0.1266814407864454]","[2.0, 1.0, 3.0, 4.0, 5.0]",0.0,0,1,logreg_C1.0>logreg_C0.1>logreg_C10.0>hgb_d3>hgb_d6,logreg_C1.0,candidate_declaration_order_only_for_exact_score_ties
coil_2000,coil_2000(6.0%),8,50,AUROC,"[""logreg_C0.1"", ""logreg_C1.0"", ""logreg_C10.0"", ""hgb_d3"", ""hgb_d6""]","[0.7335319430652102, 0.7380916005543613, 0.7308401628163297, 0.719945727890117, 0.7195001291327012]","[2.0, 1.0, 3.0, 4.0, 5.0]",0.0,0,1,logreg_C1.0>logreg_C0.1>logreg_C10.0>hgb_d3>hgb_d6,logreg_C1.0,candidate_declaration_order_only_for_exact_score_ties
coil_2000,coil_2000(6.0%),8,50,Brier_neg,"[""logreg_C0.1"", ""logreg_C1.0"", ""logreg_C10.0"", ""hgb_d3"", ""hgb_d6""]","[-0.054407541372806234, -0.05449691974312239, -0.05463508069097571, -0.055085615758225154, -0.0555791683085439]","[1.0, 2.0, 3.0, 4.0, 5.0]",0.0,0,1,logreg_C0.1>logreg_C1.0>logreg_C10.0>hgb_d3>hgb_d6,logreg_C0.1,candidate_declaration_order_only_for_exact_score_ties
coil_2000,coil_2000(6.0%),8,50,MCC_05,"[""logreg_C0.1"", ""logreg_C1.0"", ""logreg_C10.0"", ""hgb_d3"", ""hgb_d6""]","[0.0, 0.0, 0.0, 0.0, 0.0]","[3.0, 3.0, 3.0, 3.0, 3.0]",120.0,1,5,logreg_C0.1>logreg_C1.0>logreg_C10.0>hgb_d3>hgb_d6,logreg_C0.1,candidate_declaration_order_only_for_exact_score_ties
coil_2000,coil_2000(6.0%),9,51,SoftMCC,"[""logreg_C0.1"", ""logreg_C1.0"", ""logreg_C10.0"", ""hgb_d3"", ""hgb_d6""]","[0.03858672339559951, 0.03653859974966839, 0.035230293502439516, 0.049069896008376246, 0.033527107899831404]","[2.0, 3.0, 4.0, 1.0, 5.0]",0.0,0,1,hgb_d3>logreg_C0.1>logreg_C1.0>logreg_C10.0>hgb_d6,hgb_d3,candidate_declaration_order_only_for_exact_score_ties
coil_2000,coil_2000(6.0%),9,51,MCC_best,"[""logreg_C0.1"", ""logreg_C1.0"", ""logreg_C10.0"", ""hgb_d3"", ""hgb_d6""]","[0.19179397042235122, 0.18695238514885779, 0.18579116996560974, 0.1913238116281711, 0.14542684356509392]","[1.0, 3.0, 4.0, 2.0, 5.0]",0.0,0,1,logreg_C0.1>hgb_d3>logreg_C1.0>logreg_C10.0>hgb_d6,logreg_C0.1,candidate_declaration_order_only_for_exact_score_ties
coil_2000,coil_2000(6.0%),9,51,F1_best,"[""logreg_C0.1"", ""logreg_C1.0"", ""logreg_C10.0"", ""hgb_d3"", ""hgb_d6""]","[0.24285714285714285, 0.23427331887201736, 0.22911694510739858, 0.2363238512035011, 0.19622641509433963]","[1.0, 3.0, 4.0, 2.0, 5.0]",0.0,0,1,logreg_C0.1>hgb_d3>logreg_C1.0>logreg_C10.0>hgb_d6,logreg_C0.1,candidate_declaration_order_only_for_exact_score_ties
coil_2000,coil_2000(6.0%),9,51,AUPRC,"[""logreg_C0.1"", ""logreg_C1.0"", ""logreg_C10.0"", ""hgb_d3"", ""hgb_d6""]","[0.13182515447122867, 0.13409058961371148, 0.13343669283625145, 0.1722389966381338, 0.12158124592728145]","[4.0, 2.0, 3.0, 1.0, 5.0]",0.0,0,1,hgb_d3>logreg_C1.0>logreg_C10.0>logreg_C0.1>hgb_d6,hgb_d3,candidate_declaration_order_only_for_exact_score_ties
coil_2000,coil_2000(6.0%),9,51,AUROC,"[""logreg_C0.1"", ""logreg_C1.0"", ""logreg_C10.0"", ""hgb_d3"", ""hgb_d6""]","[0.7159760352057065, 0.7185100600973572, 0.7186602108041776, 0.7127895035387372, 0.6818732876331429]","[3.0, 2.0, 1.0, 4.0, 5.0]",0.0,0,1,logreg_C10.0>logreg_C1.0>logreg_C0.1>hgb_d3>hgb_d6,logreg_C10.0,candidate_declaration_order_only_for_exact_score_ties
coil_2000,coil_2000(6.0%),9,51,Brier_neg,"[""logreg_C0.1"", ""logreg_C1.0"", ""logreg_C10.0"", ""hgb_d3"", ""hgb_d6""]","[-0.05446381704034183, -0.05486207145515128, -0.055034994737134205, -0.053515425686729026, -0.055670125539490765]","[2.0, 3.0, 4.0, 1.0, 5.0]",0.0,0,1,hgb_d3>logreg_C0.1>logreg_C1.0>logreg_C10.0>hgb_d6,hgb_d3,candidate_declaration_order_only_for_exact_score_ties
coil_2000,coil_2000(6.0%),9,51,MCC_05,"[""logreg_C0.1"", ""logreg_C1.0"", ""logreg_C10.0"", ""hgb_d3"", ""hgb_d6""]","[-0.005391189452976719, -0.010789775073901673, -0.013220770997373331, 0.056118305861149395, 0.01147600170799857]","[3.0, 4.0, 5.0, 1.0, 2.0]",0.0,0,1,hgb_d3>hgb_d6>logreg_C0.1>logreg_C1.0>logreg_C10.0,hgb_d3,candidate_declaration_order_only_for_exact_score_ties
coil_2000,coil_2000(6.0%),10,52,SoftMCC,"[""logreg_C0.1"", ""logreg_C1.0"", ""logreg_C10.0"", ""hgb_d3"", ""hgb_d6""]","[0.03867674265830385, 0.03855475346200565, 0.032352102497984564, 0.02999250875255162, 0.026920760127390107]","[1.0, 2.0, 3.0, 4.0, 5.0]",0.0,0,1,logreg_C0.1>logreg_C1.0>logreg_C10.0>hgb_d3>hgb_d6,logreg_C0.1,candidate_declaration_order_only_for_exact_score_ties
coil_2000,coil_2000(6.0%),10,52,MCC_best,"[""logreg_C0.1"", ""logreg_C1.0"", ""logreg_C10.0"", ""hgb_d3"", ""hgb_d6""]","[0.14781820107064825, 0.15674709993561126, 0.14501823028449196, 0.13434284550911002, 0.1210047185478148]","[2.0, 1.0, 3.0, 4.0, 5.0]",0.0,0,1,logreg_C1.0>logreg_C0.1>logreg_C10.0>hgb_d3>hgb_d6,logreg_C1.0,candidate_declaration_order_only_for_exact_score_ties
coil_2000,coil_2000(6.0%),10,52,F1_best,"[""logreg_C0.1"", ""logreg_C1.0"", ""logreg_C10.0"", ""hgb_d3"", ""hgb_d6""]","[0.20398009950248755, 0.20333333333333334, 0.19480519480519481, 0.19047619047619047, 0.1781512605042017]","[1.0, 2.0, 3.0, 4.0, 5.0]",0.0,0,1,logreg_C0.1>logreg_C1.0>logreg_C10.0>hgb_d3>hgb_d6,logreg_C0.1,candidate_declaration_order_only_for_exact_score_ties
coil_2000,coil_2000(6.0%),10,52,AUPRC,"[""logreg_C0.1"", ""logreg_C1.0"", ""logreg_C10.0"", ""hgb_d3"", ""hgb_d6""]","[0.1315591317097516, 0.15011743094082486, 0.12829294021488497, 0.10998523198732517, 0.10717993098016226]","[2.0, 1.0, 3.0, 4.0, 5.0]",0.0,0,1,logreg_C1.0>logreg_C0.1>logreg_C10.0>hgb_d3>hgb_d6,logreg_C1.0,candidate_declaration_order_only_for_exact_score_ties
coil_2000,coil_2000(6.0%),10,52,AUROC,"[""logreg_C0.1"", ""logreg_C1.0"", ""logreg_C10.0"", ""hgb_d3"", ""hgb_d6""]","[0.6932932692307692, 0.6932377958579882, 0.6908154585798816, 0.6767270710059171, 0.6648761094674557]","[1.0, 2.0, 3.0, 4.0, 5.0]",0.0,0,1,logreg_C0.1>logreg_C1.0>logreg_C10.0>hgb_d3>hgb_d6,logreg_C0.1,candidate_declaration_order_only_for_exact_score_ties
coil_2000,coil_2000(6.0%),10,52,Brier_neg,"[""logreg_C0.1"", ""logreg_C1.0"", ""logreg_C10.0"", ""hgb_d3"", ""hgb_d6""]","[-0.05380578363827745, -0.0534892210658576, -0.053831506419150764, -0.054770684617351094, -0.054681716512640616]","[2.0, 1.0, 3.0, 5.0, 4.0]",0.0,0,1,logreg_C1.0>logreg_C0.1>logreg_C10.0>hgb_d6>hgb_d3,logreg_C1.0,candidate_declaration_order_only_for_exact_score_ties
coil_2000,coil_2000(6.0%),10,52,MCC_05,"[""logreg_C0.1"", ""logreg_C1.0"", ""logreg_C10.0"", ""hgb_d3"", ""hgb_d6""]","[0.0, 0.0, 0.0, -0.007524115817860575, 0.0]","[2.5, 2.5, 2.5, 5.0, 2.5]",60.0,1,4,logreg_C0.1>logreg_C1.0>logreg_C10.0>hgb_d6>hgb_d3,logreg_C0.1,candidate_declaration_order_only_for_exact_score_ties
coil_2000,coil_2000(6.0%),11,53,SoftMCC,"[""logreg_C0.1"", ""logreg_C1.0"", ""logreg_C10.0"", ""hgb_d3"", ""hgb_d6""]","[0.0416177624046808, 0.03721476581184539, 0.036297443900092416, 0.04357243074695029, 0.03144790237523831]","[2.0, 3.0, 4.0, 1.0, 5.0]",0.0,0,1,hgb_d3>logreg_C0.1>logreg_C1.0>logreg_C10.0>hgb_d6,hgb_d3,candidate_declaration_order_only_for_exact_score_ties
coil_2000,coil_2000(6.0%),11,53,MCC_best,"[""logreg_C0.1"", ""logreg_C1.0"", ""logreg_C10.0"", ""hgb_d3"", ""hgb_d6""]","[0.16459731126941715, 0.15176235821359055, 0.16061623991076013, 0.16429421729854962, 0.1440205567038608]","[1.0, 4.0, 3.0, 2.0, 5.0]",0.0,0,1,logreg_C0.1>hgb_d3>logreg_C10.0>logreg_C1.0>hgb_d6,logreg_C0.1,candidate_declaration_order_only_for_exact_score_ties
coil_2000,coil_2000(6.0%),11,53,F1_best,"[""logreg_C0.1"", ""logreg_C1.0"", ""logreg_C10.0"", ""hgb_d3"", ""hgb_d6""]","[0.21971830985915494, 0.20689655172413793, 0.21445221445221446, 0.2192513368983957, 0.20095693779904306]","[1.0, 4.0, 3.0, 2.0, 5.0]",0.0,0,1,logreg_C0.1>hgb_d3>logreg_C10.0>logreg_C1.0>hgb_d6,logreg_C0.1,candidate_declaration_order_only_for_exact_score_ties
coil_2000,coil_2000(6.0%),11,53,AUPRC,"[""logreg_C0.1"", ""logreg_C1.0"", ""logreg_C10.0"", ""hgb_d3"", ""hgb_d6""]","[0.12431382185463768, 0.11744520800017988, 0.11862585448438892, 0.1407480476444567, 0.11864901617868709]","[2.0, 5.0, 4.0, 1.0, 3.0]",0.0,0,1,hgb_d3>logreg_C0.1>hgb_d6>logreg_C10.0>logreg_C1.0,hgb_d3,candidate_declaration_order_only_for_exact_score_ties
coil_2000,coil_2000(6.0%),11,53,AUROC,"[""logreg_C0.1"", ""logreg_C1.0"", ""logreg_C10.0"", ""hgb_d3"", ""hgb_d6""]","[0.6843356975723895, 0.68112203860778, 0.6784513015501609, 0.6883792775665399, 0.6796779028955836]","[2.0, 3.0, 5.0, 1.0, 4.0]",0.0,0,1,hgb_d3>logreg_C0.1>logreg_C1.0>hgb_d6>logreg_C10.0,hgb_d3,candidate_declaration_order_only_for_exact_score_ties
coil_2000,coil_2000(6.0%),11,53,Brier_neg,"[""logreg_C0.1"", ""logreg_C1.0"", ""logreg_C10.0"", ""hgb_d3"", ""hgb_d6""]","[-0.05355139161212116, -0.053707050222509066, -0.053645791065137206, -0.053254589404851504, -0.05375538586345102]","[2.0, 4.0, 3.0, 1.0, 5.0]",0.0,0,1,hgb_d3>logreg_C0.1>logreg_C10.0>logreg_C1.0>hgb_d6,hgb_d3,candidate_declaration_order_only_for_exact_score_ties
coil_2000,coil_2000(6.0%),11,53,MCC_05,"[""logreg_C0.1"", ""logreg_C1.0"", ""logreg_C10.0"", ""hgb_d3"", ""hgb_d6""]","[0.0, 0.0, 0.0, 0.0, -0.00744074996721989]","[2.5, 2.5, 2.5, 2.5, 5.0]",60.0,1,4,logreg_C0.1>logreg_C1.0>logreg_C10.0>hgb_d3>hgb_d6,logreg_C0.1,candidate_declaration_order_only_for_exact_score_ties
mammography,mammography(2.3%),0,42,SoftMCC,"[""logreg_C0.1"", ""logreg_C1.0"", ""logreg_C10.0"", ""hgb_d3"", ""hgb_d6""]","[0.41654682485461264, 0.41596456127900294, 0.41528813072318915, 0.49931462561444423, 0.5039568107871643]","[3.0, 4.0, 5.0, 2.0, 1.0]",0.0,0,1,hgb_d6>hgb_d3>logreg_C0.1>logreg_C1.0>logreg_C10.0,hgb_d6,candidate_declaration_order_only_for_exact_score_ties
mammography,mammography(2.3%),0,42,MCC_best,"[""logreg_C0.1"", ""logreg_C1.0"", ""logreg_C10.0"", ""hgb_d3"", ""hgb_d6""]","[0.5776439728578522, 0.5592512605907571, 0.5592512605907571, 0.7179104680979694, 0.7361338917724556]","[3.0, 4.5, 4.5, 2.0, 1.0]",6.0,1,2,hgb_d6>hgb_d3>logreg_C0.1>logreg_C1.0>logreg_C10.0,hgb_d6,candidate_declaration_order_only_for_exact_score_ties
mammography,mammography(2.3%),0,42,F1_best,"[""logreg_C0.1"", ""logreg_C1.0"", ""logreg_C10.0"", ""hgb_d3"", ""hgb_d6""]","[0.5818181818181818, 0.5636363636363636, 0.5636363636363636, 0.7207207207207207, 0.7387387387387387]","[3.0, 4.5, 4.5, 2.0, 1.0]",6.0,1,2,hgb_d6>hgb_d3>logreg_C0.1>logreg_C1.0>logreg_C10.0,hgb_d6,candidate_declaration_order_only_for_exact_score_ties
mammography,mammography(2.3%),0,42,AUPRC,"[""logreg_C0.1"", ""logreg_C1.0"", ""logreg_C10.0"", ""hgb_d3"", ""hgb_d6""]","[0.5469788010139174, 0.5444656221392274, 0.5538955923727553, 0.7424888632024824, 0.7500641564632071]","[4.0, 5.0, 3.0, 2.0, 1.0]",0.0,0,1,hgb_d6>hgb_d3>logreg_C10.0>logreg_C0.1>logreg_C1.0,hgb_d6,candidate_declaration_order_only_for_exact_score_ties
mammography,mammography(2.3%),0,42,AUROC,"[""logreg_C0.1"", ""logreg_C1.0"", ""logreg_C10.0"", ""hgb_d3"", ""hgb_d6""]","[0.9432318370478882, 0.9078877611523838, 0.9076558194691501, 0.964246102333368, 0.9905427086603188]","[3.0, 4.0, 5.0, 2.0, 1.0]",0.0,0,1,hgb_d6>hgb_d3>logreg_C0.1>logreg_C1.0>logreg_C10.0,hgb_d6,candidate_declaration_order_only_for_exact_score_ties
mammography,mammography(2.3%),0,42,Brier_neg,"[""logreg_C0.1"", ""logreg_C1.0"", ""logreg_C10.0"", ""hgb_d3"", ""hgb_d6""]","[-0.007123531284215674, -0.007129860969181868, -0.007071870020018988, -0.004747102377894664, -0.004711603196542479]","[4.0, 5.0, 3.0, 2.0, 1.0]",0.0,0,1,hgb_d6>hgb_d3>logreg_C10.0>logreg_C0.1>logreg_C1.0,hgb_d6,candidate_declaration_order_only_for_exact_score_ties
mammography,mammography(2.3%),0,42,MCC_05,"[""logreg_C0.1"", ""logreg_C1.0"", ""logreg_C10.0"", ""hgb_d3"", ""hgb_d6""]","[0.5691307881157552, 0.5592512605907571, 0.5592512605907571, 0.6414443260367808, 0.6631336409084214]","[3.0, 4.5, 4.5, 2.0, 1.0]",6.0,1,2,hgb_d6>hgb_d3>logreg_C0.1>logreg_C1.0>logreg_C10.0,hgb_d6,candidate_declaration_order_only_for_exact_score_ties
mammography,mammography(2.3%),1,43,SoftMCC,"[""logreg_C0.1"", ""logreg_C1.0"", ""logreg_C10.0"", ""hgb_d3"", ""hgb_d6""]","[0.3789645564458458, 0.3729408239842364, 0.37239098332864834, 0.45406483807604925, 0.45458341099985666]","[3.0, 4.0, 5.0, 2.0, 1.0]",0.0,0,1,hgb_d6>hgb_d3>logreg_C0.1>logreg_C1.0>logreg_C10.0,hgb_d6,candidate_declaration_order_only_for_exact_score_ties
mammography,mammography(2.3%),1,43,MCC_best,"[""logreg_C0.1"", ""logreg_C1.0"", ""logreg_C10.0"", ""hgb_d3"", ""hgb_d6""]","[0.5325571500812158, 0.5178059033310071, 0.5072391652903849, 0.5751599155768021, 0.6104151136735971]","[3.0, 4.0, 5.0, 2.0, 1.0]",0.0,0,1,hgb_d6>hgb_d3>logreg_C0.1>logreg_C1.0>logreg_C10.0,hgb_d6,candidate_declaration_order_only_for_exact_score_ties
mammography,mammography(2.3%),1,43,F1_best,"[""logreg_C0.1"", ""logreg_C1.0"", ""logreg_C10.0"", ""hgb_d3"", ""hgb_d6""]","[0.5319148936170213, 0.5161290322580645, 0.5225225225225225, 0.5818181818181818, 0.6201550387596899]","[3.0, 5.0, 4.0, 2.0, 1.0]",0.0,0,1,hgb_d6>hgb_d3>logreg_C0.1>logreg_C10.0>logreg_C1.0,hgb_d6,candidate_declaration_order_only_for_exact_score_ties
